"","x"
"6097",90506
"6098",90507
"6099",85464
"6100",22901
"6101",10351
"6102",92579
"6103",1213
"6104",54828
"6105",51651
"6106",6760
"6107",6875
"6108",10939
"6109",10650
"6110",3613
"6111",2774
"6112",25800
"6113",55197
"6114",83608
"6115",2589
"6116",64762
"6117",114799
"6118",114876
"6119",2627
"6120",29919
"6121",27043
"6122",4864
"6123",6563
"6124",409
"6125",55135
"6126",50488
"6127",112483
"6128",432
"6129",7157
"6130",55036
"6131",396
"6132",9123
"6133",94015
"6134",10966
"6135",9775
"6136",1453
"6137",51529
"6138",6904
"6139",79672
"6140",26502
"6141",57521
"6142",3607
"6143",201292
"6144",57332
"6145",6398
"6146",114804
"6147",22994
"6148",56270
"6149",8535
"6150",54808
"6151",55520
"6152",4152
"6153",4089
"6154",54877
"6155",201456
"6156",5366
"6157",10609
"6158",115024
"6159",162427
"6160",2064
"6161",84299
"6162",3487
"6163",60681
"6164",10907
"6165",773
"6166",113230
"6167",90378
"6168",23476
"6169",29985
"6170",4782
"6171",91978
"6172",8612
"6173",63977
"6174",5211
"6175",55527
"6176",93343
"6177",6455
"6178",56931
"6179",91039
"6180",90324
"6181",641649
"6182",57677
"6183",23410
"6184",10410
"6185",80162
"6186",1291
"6187",3454
"6188",6647
"6189",1292
"6190",150094
"6191",57410
"6192",757
"6193",351
"6194",9980
"6195",9875
"6196",207
"6197",2014
"6198",10055
"6199",126147
"6200",114783
"6201",79760
"6202",126374
"6203",81794
"6204",57140
"6205",11132
"6206",4542
"6207",105372481
"6208",59283
"6209",126208
"6210",90580
"6211",10498
"6212",115704
"6213",5694
"6214",25888
"6215",112703
"6216",6205
"6217",23521
"6218",90353
"6219",51070
"6220",57333
"6221",80110
"6222",6518
"6223",473
"6224",29943
"6225",1969
"6226",128272
"6227",79180
"6228",5195
"6229",5226
"6230",83442
"6231",10256
"6232",6135
"6233",51042
"6234",127703
"6235",79932
"6236",55194
"6237",10733
"6238",9064
"6239",54707
"6240",23038
"6241",84224
"6242",3339
"6243",23421
"6244",26135
"6245",8915
"6246",3491
"6247",5567
"6248",10026
"6249",113451
"6250",6202
"6251",11004
"6252",5792
"6253",266675
"6254",148932
"6255",8543
"6256",284612
"6257",22823
"6258",126969
"6259",90874
"6260",55917
"6261",85369
"6262",5686
"6263",1952
"6264",8515
"6265",23432
"6266",223
"6267",481
"6268",261726
"6269",29922
"6270",57645
"6271",25874
"6272",8804
"6273",55827
"6274",9095
"6275",7371
"6276",54499
"6277",5451
"6278",4259
"6279",64326
"6280",81607
"6281",51506
"6282",5498
"6283",2212
"6284",83540
"6285",8490
"6286",6391
"6287",5202
"6288",27005
"6289",5546
"6290",51093
"6291",79590
"6292",93183
"6293",81875
"6294",1382
"6295",3068
"6296",27
"6297",9213
"6298",26092
"6299",23179
"6300",127018
"6301",58497
"6302",7286
"6303",10262
"6304",1893
"6305",57592
"6306",80222
"6307",81609
"6308",9869
"6309",54507
"6310",574406
"6311",1513
"6312",5993
"6313",5298
"6314",8394
"6315",81611
"6316",55793
"6317",8416
"6318",8991
"6319",29956
"6320",2029
"6321",100996732
"6322",10500
"6323",65005
"6324",405
"6325",23126
"6326",54964
"6327",51686
"6328",55204
"6329",126626
"6330",3756
"6331",51514
"6332",8444
"6333",1939
"6334",25896
"6335",79805
"6336",9015
"6337",56950
"6338",11221
"6339",7159
"6340",57198
"6341",8751
"6342",10899
"6343",5872
"6344",7170
"6345",23557
"6346",11000
"6347",9898
"6348",27173
"6349",10456
"6350",148327
"6351",1944
"6352",25912
"6353",57459
"6354",3608
"6355",6016
"6356",65123
"6357",57657
"6358",128061
"6359",2590
"6360",79573
"6361",51097
"6362",1130
"6363",645455
"6364",52
"6365",116841
"6366",6726
"6367",4931
"6368",163859
"6369",8560
"6370",23219
"6371",375
"6372",29097
"6373",3707
"6374",2987
"6375",8476
"6376",149111
"6377",79169
"6378",129642
"6379",142
"6380",5664
"6381",29920
"6382",3930
"6383",7483
"6384",2052
"6385",5972
"6386",9580
"6387",55224
"6388",8497
"6389",22874
"6390",127829
"6391",130497
"6392",10130
"6393",388
"6394",245973
"6395",92906
"6396",130589
"6397",79823
"6398",27436
"6399",805
"6400",494143
"6401",6233
"6402",51057
"6403",51542
"6404",55252
"6405",54465
"6406",6637
"6407",4211
"6408",9391
"6409",84874
"6410",23020
"6411",64969
"6412",79998
"6413",51002
"6414",23233
"6415",94097
"6416",113419
"6417",8446
"6418",4867
"6419",128966597
"6420",5899
"6421",80775
"6422",11159
"6423",6574
"6424",129804
"6425",84524
"6426",51601
"6427",151313
"6428",129530
"6429",3899
"6430",23190
"6431",339745
"6432",2840
"6433",5433
"6434",83607
"6435",8502
"6436",79634
"6437",80856
"6438",23671
"6439",83879
"6440",1745
"6441",130507
"6442",493911
"6443",51454
"6444",165215
"6445",3329
"6446",284992
"6447",151194
"6448",65065
"6449",151050
"6450",79582
"6451",100130207
"6452",84236
"6453",57007
"6454",55502
"6455",339768
"6456",51281
"6457",64708
"6458",129563
"6459",2177
"6460",132001
"6461",9686
"6462",5868
"6463",79137
"6464",58190
"6465",9125
"6466",57574
"6467",114790
"6468",29926
"6469",85403
"6470",51143
"6471",27303
"6472",114884
"6473",84892
"6474",729085
"6475",64651
"6476",54977
"6477",2803
"6478",10217
"6479",9922
"6480",23066
"6481",6161
"6482",5793
"6483",54756
"6484",55164
"6485",115286
"6486",9039
"6487",10550
"6488",7110
"6489",26018
"6490",NA
"6491",8994
"6492",285349
"6493",64332
"6494",1295
"6495",91775
"6496",90102
"6497",55347
"6498",29114
"6499",285282
"6500",64422
"6501",91653
"6502",58477
"6503",66000
"6504",116931
"6505",83939
"6506",114885
"6507",7220
"6508",57552
"6509",128966622
"6510",4026
"6511",93109
"6512",9711
"6513",275
"6514",6988
"6515",84276
"6516",90226
"6517",9730
"6518",7873
"6519",55840
"6520",9353
"6521",8893
"6522",1609
"6523",81608
"6524",10861
"6525",55646
"6526",1060
"6527",2044
"6528",10699
"6529",57205
"6530",132299
"6531",79966
"6532",58478
"6533",93587
"6534",57563
"6535",100996939
"6536",93627
"6537",817
"6538",493856
"6539",115265
"6540",92610
"6541",166378
"6542",890
"6543",57721
"6544",54532
"6545",80854
"6546",92345
"6547",55016
"6548",6189
"6549",56034
"6550",84869
"6551",285440
"6552",83853
"6553",4726
"6554",10299
"6555",85409
"6556",6715
"6557",4651
"6558",54491
"6559",6167
"6560",6502
"6561",9180
"6562",10769
"6563",5295
"6564",10184
"6565",23635
"6566",10788
"6567",5921
"6568",54826
"6569",23262
"6570",5066
"6571",55814
"6572",728340
"6573",64924
"6574",689
"6575",64839
"6576",83890
"6577",85480
"6578",25816
"6579",56929
"6580",51397
"6581",9140
"6582",81555
"6583",23092
"6584",9879
"6585",153830
"6586",114898
"6587",81545
"6588",78991
"6589",10318
"6590",10146
"6591",91975
"6592",23138
"6593",55651
"6594",64777
"6595",91272
"6596",26240
"6597",340156
"6598",107080638
"6599",10667
"6600",54438
"6601",54901
"6602",NA
"6603",26045
"6604",153527
"6605",26249
"6606",51473
"6607",81786
"6608",90933
"6609",192286
"6610",54540
"6611",27242
"6612",22838
"6613",4594
"6614",79930
"6615",29777
"6616",107987457
"6617",23500
"6618",5558
"6619",54511
"6620",222663
"6621",50636
"6622",202500
"6623",285855
"6624",4794
"6625",7162
"6626",134728
"6627",55023
"6628",167681
"6629",253714
"6630",10957
"6631",135293
"6632",57038
"6633",221322
"6634",154214
"6635",93663
"6636",58527
"6637",116843
"6638",113115
"6639",154091
"6640",257218
"6641",51390
"6642",6993
"6643",26230
"6644",57583
"6645",9589
"6646",9202
"6647",79624
"6648",2768
"6649",84310
"6650",221935
"6651",NA
"6652",221960
"6653",79034
"6654",57786
"6655",9586
"6656",1956
"6657",113130
"6658",3486
"6659",5814
"6660",NA
"6661",3484
"6662",136853
"6663",4191
"6664",22932
"6665",2631
"6666",908
"6667",5723
"6668",168374
"6669",222255
"6670",64418
"6671",55262
"6672",56996
"6673",64599
"6674",89122
"6675",56257
"6676",84928
"6677",92092
"6678",55281
"6679",11011
"6680",64434
"6681",54892
"6682",357
"6683",51631
"6684",27147
"6685",57393
"6686",30011
"6687",83604
"6688",8573
"6689",7403
"6690",54466
"6691",4478
"6692",55869
"6693",6567
"6694",7569
"6695",56548
"6696",55634
"6697",54539
"6698",7592
"6699",9203
"6700",6872
"6701",4841
"6702",90060
"6703",10682
"6704",8473
"6705",29934
"6706",26548
"6707",93953
"6708",1730
"6709",5631
"6710",139818
"6711",27316
"6712",79648
"6713",9258
"6714",26260
"6715",50814
"6716",7739
"6717",1069
"6718",6134
"6719",55790
"6720",526
"6721",55246
"6722",79618
"6723",2796
"6724",55909
"6725",51312
"6726",91782
"6727",80005
"6728",11212
"6729",11160
"6730",8601
"6731",6867
"6732",51125
"6733",84513
"6734",84296
"6735",54904
"6736",84675
"6737",137872
"6738",28957
"6739",51110
"6740",7013
"6741",6129
"6742",92140
"6743",29967
"6744",9166
"6745",340419
"6746",5440
"6747",8667
"6748",84294
"6749",4715
"6750",83940
"6751",7553
"6752",80728
"6753",55630
"6754",93100
"6755",7436
"6756",50808
"6757",115426
"6758",4781
"6759",123
"6760",54801
"6761",1030
"6762",1029
"6763",203228
"6764",84186
"6765",26267
"6766",10280
"6767",220869
"6768",84131
"6769",414328
"6770",53358
"6771",549
"6772",84641
"6773",84909
"6774",58499
"6775",58493
"6776",7357
"6777",401548
"6778",2040
"6779",2934
"6780",92399
"6781",210
"6782",23245
"6783",114987
"6784",54107
"6785",6836
"6786",26301
"6787",6834
"6788",6835
"6789",6838
"6790",6837
"6791",57109
"6792",6130
"6793",9328
"6794",140459
"6795",80142
"6796",28989
"6797",25792
"6798",114789
"6799",56904
"6800",84895
"6801",9536
"6802",90678
"6803",57720
"6804",286257
"6805",56623
"6806",9919
"6807",92715
"6808",4851
"6809",138151
"6810",254427
"6811",9712
"6812",23412
"6813",22921
"6814",23590
"6815",221061
"6816",80013
"6817",6251
"6818",56288
"6819",6935
"6820",29982
"6821",11128
"6822",26091
"6823",818
"6824",10974
"6825",2746
"6826",27063
"6827",3363
"6828",10556
"6829",118924
"6830",120
"6831",54788
"6832",1979
"6833",6934
"6834",4288
"6835",9118
"6836",282969
"6837",80313
"6838",92170
"6839",196743
"6840",9446
"6841",6877
"6842",23082
"6843",85450
"6844",54805
"6845",22984
"6846",8038
"6847",6001
"6848",84280
"6849",133
"6850",55327
"6851",196294
"6852",27315
"6853",64852
"6854",7761
"6855",7762
"6856",51144
"6857",51074
"6858",25891
"6859",8525
"6860",10480
"6861",85456
"6862",710
"6863",6749
"6864",8501
"6865",5795
"6866",79096
"6867",84364
"6868",10658
"6869",51501
"6870",60494
"6871",143686
"6872",23052
"6873",79780
"6874",283212
"6875",26011
"6876",871
"6877",726
"6878",92105
"6879",5058
"6880",6188
"6881",85463
"6882",54970
"6883",91894
"6884",4863
"6885",472
"6886",60496
"6887",128710
"6888",55004
"6889",283208
"6890",10525
"6891",80332
"6892",57325
"6893",26007
"6894",9219
"6895",51524
"6896",3992
"6897",6094
"6898",256364
"6899",3619
"6900",22917
"6901",NA
"6902",79869
"6903",26229
"6904",9538
"6905",80071
"6906",1111
"6907",105369550
"6908",84623
"6909",51092
"6910",84866
"6911",6876
"6912",57158
"6913",149951
"6914",85449
"6915",128497
"6916",79980
"6917",140710
"6918",149986
"6919",54915
"6920",81928
"6921",220064
"6922",83707
"6923",84304
"6924",83706
"6925",5331
"6926",740
"6927",10435
"6928",2197
"6929",7108
"6930",738
"6931",6911
"6932",5531
"6933",226
"6934",83723
"6935",8479
"6936",9344
"6937",124446
"6938",8091
"6939",4314
"6940",143098
"6941",3688
"6942",1489
"6943",51503
"6944",84159
"6945",55208
"6946",55002
"6947",219854
"6948",114609
"6949",221143
"6950",26524
"6951",10284
"6952",23284
"6953",57536
"6954",220108
"6955",4253
"6956",3176
"6957",116372
"6958",27250
"6959",132851
"6960",7424
"6961",79839
"6962",161835
"6963",1740
"6964",64407
"6965",11098
"6966",54545
"6967",22948
"6968",134145
"6969",1793
"6970",85458
"6971",1737
"6972",120379
"6973",55216
"6974",26521
"6975",3606
"6976",5805
"6977",5305
"6978",51232
"6979",9871
"6980",23457
"6981",196383
"6982",57647
"6983",7316
"6984",3708
"6985",339105
"6986",23657
"6987",25819
"6988",196513
"6989",100874369
"6990",55768
"6991",54995
"6992",55293
"6993",144110
"6994",121053
"6995",90488
"6996",121551
"6997",89910
"6998",288
"6999",253430
"7000",144715
"7001",196463
"7002",9231
"7003",114134
"7004",283464
"7005",5756
"7006",22982
"7007",1977
"7008",9223
"7009",93081
"7010",1456
"7011",153443
"7012",9472
"7013",283635
"7014",51562
"7015",145282
"7016",2132
"7017",129787
"7018",65987
"7019",4718
"7020",10873
"7021",81792
"7022",80224
"7023",140609
"7024",2241
"7025",63894
"7026",57182
"7027",26019
"7028",8872
"7029",132320
"7030",83643
"7031",132321
"7032",55691
"7033",2059
"7034",27034
"7035",29087
"7036",112936
"7037",23310
"7038",143187
"7039",5860
"7040",57700
"7041",121601
"7042",374618
"7043",79691
"7044",105377467
"7045",152485
"7046",1909
"7047",4306
"7048",1646
"7049",10570
"7050",101
"7051",22944
"7052",5281
"7053",150709
"7054",3628
"7055",54842
"7056",8853
"7057",6868
"7058",2313
"7059",80014
"7060",79682
"7061",2180
"7062",291
"7063",196394
"7064",636
"7065",60485
"7066",160857
"7067",387923
"7068",51594
"7069",60558
"7070",26278
"7071",55835
"7072",26272
"7073",64417
"7074",56477
"7075",79668
"7076",2674
"7077",143384
"7078",667
"7079",221336
"7080",7073
"7081",9531
"7082",29970
"7083",23704
"7084",130340
"7085",9910
"7086",91409
"7087",148534
"7088",80097
"7089",130074
"7090",5784
"7091",NA
"7092",4249
"7093",253635
"7094",26353
"7095",79833
"7096",130733
"7097",79596
"7098",120534
"7099",57724
"7100",9050
"7101",498
"7102",115106
"7103",147339
"7104",57405
"7105",5163
"7106",83439
"7107",10618
"7108",127933
"7109",83734
"7110",134359
"7111",6695
"7112",167555
"7113",117143
"7114",143884
"7115",133746
"7116",9456
"7117",7518
"7118",284306
"7119",374928
"7120",284309
"7121",10172
"7122",79723
"7123",64421
"7124",10557
"7125",9397
"7126",116412
"7127",219333
"7128",152137
"7129",814
"7130",678
"7131",255967
"7132",130271
"7133",5213
"7134",114908
"7135",2893
"7136",79925
"7137",4154
"7138",133690
"7139",133686
"7140",23171
"7141",2697
"7142",55676
"7143",53918
"7144",25780
"7145",51128
"7146",160897
"7147",200132
"7148",79819
"7149",10160
"7150",24138
"7151",387700
"7152",53354
"7153",56978
"7154",651
"7155",9987
"7156",3087
"7157",7402
"7158",5796
"7159",9453
"7160",109504726
"7161",153562
"7162",5884
"7163",9412
"7164",5352
"7165",55351
"7166",166647
"7167",285672
"7168",10283
"7169",3140
"7170",6728
"7171",64946
"7172",9425
"7173",23589
"7174",55024
"7175",51061
"7176",1601
"7177",55289
"7178",10018
"7179",64682
"7180",831
"7181",60592
"7182",1047
"7183",1070
"7184",8467
"7185",654
"7186",653489
"7187",283349
"7188",3192
"7189",5903
"7190",25909
"7191",84910
"7192",4929
"7193",130940
"7194",22925
"7195",5937
"7196",6328
"7197",51571
"7198",50807
"7199",22878
"7200",NA
"7201",125476
"7202",79888
"7203",57407
"7204",124402
"7205",26175
"7206",3621
"7207",121793
"7208",113622
"7209",112616
"7210",25827
"7211",7342
"7212",64795
"7213",22934
"7214",286343
"7215",154043
"7216",2960
"7217",10428
"7218",55625
"7219",136895
"7220",221895
"7221",80790
"7222",55022
"7223",9320
"7224",130888
"7225",1054
"7226",79047
"7227",148103
"7228",255231
"7229",163175
"7230",23576
"7231",140890
"7232",1105
"7233",162282
"7234",8526
"7235",9653
"7236",124540
"7237",781
"7238",221302
"7239",9955
"7240",284161
"7241",116150
"7242",5529
"7243",26289
"7244",26256
"7245",55364
"7246",147463
"7247",135154
"7248",7070
"7249",404550
"7250",219899
"7251",56172
"7252",90268
"7253",84959
"7254",54538
"7255",64221
"7256",84897
"7257",4900
"7258",9868
"7259",25890
"7260",284
"7261",26207
"7262",200014
"7263",5578
"7264",79705
"7265",201134
"7266",23461
"7267",55286
"7268",7345
"7269",375056
"7270",84976
"7271",23043
"7272",83648
"7273",252969
"7274",5239
"7275",84033
"7276",91694
"7277",81559
"7278",55740
"7279",126731
"7280",57630
"7281",9184
"7282",129881
"7283",388650
"7284",518
"7285",728239
"7286",27295
"7287",6921
"7288",23643
"7289",NA
"7290",10950
"7291",54149
"7292",4685
"7293",5137
"7294",27342
"7295",54148
"7296",58494
"7297",522
"7298",2551
"7299",9510
"7300",11096
"7301",80746
"7302",146857
"7303",7508
"7304",51244
"7305",201163
"7306",285381
"7307",92106
"7308",30827
"7309",220134
"7310",9989
"7311",147495
"7312",63895
"7313",65258
"7314",NA
"7315",51560
"7316",146956
"7317",2047
"7318",84532
"7319",91369
"7320",7566
"7321",81552
"7322",139322
"7323",27123
"7324",113612
"7325",80028
"7326",150696
"7327",221264
"7328",7071
"7329",51582
"7330",528
"7331",55529
"7332",51633
"7333",23097
"7334",112495
"7335",158219
"7336",55326
"7337",64210
"7338",55361
"7339",83742
"7340",118813
"7341",152992
"7342",81894
"7343",6782
"7344",29761
"7345",65983
"7346",54819
"7347",388272
"7348",4343
"7349",389
"7350",333926
"7351",1622
"7352",6566
"7353",55027
"7354",378108
"7355",84365
"7356",5018
"7357",9056
"7358",23367
"7359",9337
"7360",2890
"7361",133383
"7362",166968
"7363",23165
"7364",342357
"7365",138241
"7366",129831
"7367",9601
"7368",79831
"7369",130535
"7370",285172
"7371",130540
"7372",151254
"7373",65062
"7374",8324
"7375",64798
"7376",56776
"7377",56254
"7378",9844
"7379",1836
"7380",134353
"7381",9443
"7382",10670
"7383",92370
"7384",5922
"7385",55005
"7386",6503
"7387",51643
"7388",7411
"7389",1193
"7390",286097
"7391",137492
"7392",3798
"7393",23362
"7394",138199
"7395",90550
"7396",91748
"7397",145483
"7398",2776
"7399",4325
"7400",132
"7401",3778
"7402",1633
"7403",286148
"7404",137682
"7405",128338
"7406",157657
"7407",123720
"7408",29104
"7409",10069
"7410",10600
"7411",10694
"7412",56911
"7413",100379661
"7414",7074
"7415",57466
"7416",6103
"7417",23552
"7418",84108
"7419",122416
"7420",119392
"7421",118980
"7422",9556
"7423",5097
"7424",153769
"7425",392255
"7426",7381
"7427",51001
"7428",9791
"7429",6156
"7430",159091
"7431",6832
"7432",159090
"7433",1915
"7434",286151
"7435",3098
"7436",219743
"7437",84295
"7438",135228
"7439",9246
"7440",25921
"7441",219541
"7442",60685
"7443",27020
"7444",23522
"7445",142891
"7446",80223
"7447",219970
"7448",10813
"7449",9131
"7450",5603
"7451",9530
"7452",93594
"7453",55093
"7454",29028
"7455",114907
"7456",286053
"7457",115509
"7458",78994
"7459",64319
"7460",391059
"7461",5261
"7462",64645
"7463",163786
"7464",115416
"7465",23355
"7466",2585
"7467",93010
"7468",701
"7469",5147
"7470",1974
"7471",7862
"7472",285367
"7473",9797
"7474",6396
"7475",NA
"7476",9941
"7477",123803
"7478",23057
"7479",9372
"7480",23049
"7481",115548
"7482",11030
"7483",134285
"7484",7079
"7485",3084
"7486",54953
"7487",1376
"7488",55707
"7489",7804
"7490",22976
"7491",23648
"7492",9069
"7493",4323
"7494",8321
"7495",57798
"7496",203328
"7497",NA
"7498",10901
"7499",221481
"7500",11269
"7501",6483
"7502",197258
"7503",146433
"7504",115817
"7505",415
"7506",3815
"7507",132949
"7508",124903710
"7509",55799
"7510",54778
"7511",9133
"7512",4643
"7513",26060
"7514",134265
"7515",1831
"7516",10311
"7517",1859
"7518",3763
"7519",2114
"7520",90139
"7521",150082
"7522",347734
"7523",84187
"7524",4599
"7525",90993
"7526",25966
"7527",257397
"7528",124565
"7529",257169
"7530",445815
"7531",114991
"7532",9162
"7533",203197
"7534",79856
"7535",254048
"7536",673
"7537",84262
"7538",9478
"7539",57728
"7540",84255
"7541",10239
"7542",114793
"7543",150946
"7544",121665
"7545",9364
"7546",127281
"7547",8764
"7548",55229
"7549",64897
"7550",5192
"7551",11079
"7552",6497
"7553",26100
"7554",26119
"7555",116987
"7556",200634
"7557",100310846
"7558",5051
"7559",2134
"7560",9577
"7561",144406
"7562",63875
"7563",57822
"7564",91544
"7565",138639
"7566",4690
"7567",127262
"7568",254050
"7569",195827
"7570",7498
"7571",55113
"7572",26504
"7573",2140
"7574",199221
"7575",11013
"7576",105376156
"7577",22808
"7578",10163
"7579",171586
"7580",55179
"7581",115572
"7582",81035
"7583",388591
"7584",8450
"7585",387509
"7586",64849
"7587",100528062
"7588",54933
"7589",26053
"7590",3017
"7591",995
"7592",8365
"7593",129531
"7594",9669
"7595",158787
"7596",286527
"7597",55571
"7598",23382
"7599",9334
"7600",9825
"7601",90121
"7602",124245
"7603",130617
"7604",81544
"7605",222068
"7606",84919
"7607",26958
"7608",56946
"7609",137964
"7610",9753
"7611",8407
"7612",2005
"7613",56833
"7614",85414
"7615",54935
"7616",115992
"7617",100532736
"7618",50848
"7619",7391
"7620",124044
