"","region","sample","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj","sim.distr.norm.pvalue.adj"
"Leishmaniasis5","Leishmaniasis","E3_08_16",0,0,0,1,1,2.88816945409911e-47
"Glycosphingolipid biosynthesis - lacto and neolacto series5","Glycosphingolipid biosynthesis - lacto and neolacto series","E3_08_16",0,0,0,1,1,6.81718493447151e-51
"Amphetamine addiction5","Amphetamine addiction","E3_08_16",0,0,0,1,1,1.74882650223839e-47
"Thyroid hormone synthesis5","Thyroid hormone synthesis","E3_08_16",0,0,0,1,1,9.60816588708311e-47
"Butanoate metabolism5","Butanoate metabolism","E3_08_16",0,0,0,1,1,1.27664186620766e-50
"ABC transporters5","ABC transporters","E3_08_16",0,0,0,1,1,3.83340476879372e-49
"Antigen processing and presentation5","Antigen processing and presentation","E3_08_16",0,0,0,1,1,7.33914016794192e-48
"Ovarian steroidogenesis5","Ovarian steroidogenesis","E3_08_16",0,0,0,1,1,7.40977633610601e-48
"Rheumatoid arthritis5","Rheumatoid arthritis","E3_08_16",0,0,0,1,1,3.08231188726888e-46
"IL-17 signaling pathway5","IL-17 signaling pathway","E3_08_16",0,0,0,1,1,8.88718168155674e-47
"Renin-angiotensin system5","Renin-angiotensin system","E3_08_16",0,0,0,1,1,4.93430247802524e-51
"Nitrogen metabolism5","Nitrogen metabolism","E3_08_16",0,0,0,1,1,1.80310286785895e-51
"Tuberculosis5","Tuberculosis","E3_08_16",0,0,0,1,1,8.80618299403353e-45
"Drug metabolism - other enzymes5","Drug metabolism - other enzymes","E3_08_16",0,0,0,1,1,4.0803349974348e-48
"Glycolysis / Gluconeogenesis5","Glycolysis / Gluconeogenesis","E3_08_16",0,0,0,1,1,3.1884309639377e-48
"Gastric acid secretion5","Gastric acid secretion","E3_08_16",0,0,0,1,1,8.33546291640904e-48
"Cholesterol metabolism5","Cholesterol metabolism","E3_08_16",0,0,0,1,1,1.41396643422929e-49
"African trypanosomiasis5","African trypanosomiasis","E3_08_16",0,0,0,1,1,5.07335353712158e-50
"GABAergic synapse5","GABAergic synapse","E3_08_16",1,0,1,0.11214953271028,1,4.33349179503588e-47
"Chemokine signaling pathway5","Chemokine signaling pathway","E3_08_16",0,0,0,1,1,2.68360555346492e-42
"Insulin secretion5","Insulin secretion","E3_08_16",1,0,1,0.0969626168224299,1,9.90849573426787e-48
"Cocaine addiction5","Cocaine addiction","E3_08_16",0,0,0,1,1,1.63248201260738e-48
"Mineral absorption5","Mineral absorption","E3_08_16",0,0,0,1,1,1.07758259413764e-46
"Histidine metabolism5","Histidine metabolism","E3_08_16",0,0,0,1,1,4.65433836042013e-51
"Vitamin digestion and absorption5","Vitamin digestion and absorption","E3_08_16",0,0,0,1,1,1.16428658790913e-50
"Systemic lupus erythematosus5","Systemic lupus erythematosus","E3_08_16",0,0,0,1,1,1.72837467209295e-48
"Phenylalanine metabolism5","Phenylalanine metabolism","E3_08_16",0,0,0,1,1,2.97359786196525e-51
"Taurine and hypotaurine metabolism5","Taurine and hypotaurine metabolism","E3_08_16",0,0,0,1,1,2.97359786196525e-51
"Starch and sucrose metabolism5","Starch and sucrose metabolism","E3_08_16",0,0,0,1,1,5.80952087965453e-50
"cAMP signaling pathway5","cAMP signaling pathway","E3_08_16",1,0,1,0.244158878504673,1,9.59945708900894e-42
"Protein digestion and absorption5","Protein digestion and absorption","E3_08_16",0,0,0,1,1,2.08741770829054e-47
"Primary bile acid biosynthesis5","Primary bile acid biosynthesis","E3_08_16",0,0,0,1,1,1.80310286785895e-51
"Calcium signaling pathway5","Calcium signaling pathway","E3_08_16",0,0,0,1,1,3.26511007264158e-40
"Porphyrin metabolism5","Porphyrin metabolism","E3_08_16",0,0,0,1,1,3.37041354895825e-50
"Malaria5","Malaria","E3_08_16",0,0,0,1,1,4.3764240840763e-50
"alpha-Linolenic acid metabolism5","alpha-Linolenic acid metabolism","E3_08_16",0,0,0,1,1,3.19955929138189e-51
"Cell adhesion molecules5","Cell adhesion molecules","E3_08_16",0,0,0,1,1,3.00643340339462e-44
"Carbohydrate digestion and absorption5","Carbohydrate digestion and absorption","E3_08_16",1,0,1,0.0619158878504673,1,2.03217273441513e-49
"Serotonergic synapse5","Serotonergic synapse","E3_08_16",0,0,0,1,1,5.77371311909674e-47
"JAK-STAT signaling pathway5","JAK-STAT signaling pathway","E3_08_16",0,0,0,1,1,6.48081450237617e-45
"Type I diabetes mellitus5","Type I diabetes mellitus","E3_08_16",0,0,0,1,1,8.92181451272833e-51
"Arachidonic acid metabolism5","Arachidonic acid metabolism","E3_08_16",0,0,0,1,1,3.23884442114807e-49
"Salivary secretion5","Salivary secretion","E3_08_16",0,0,0,1,1,1.58025521380916e-47
"Inflammatory bowel disease5","Inflammatory bowel disease","E3_08_16",0,0,0,1,1,1.41940943601606e-49
"Natural killer cell mediated cytotoxicity5","Natural killer cell mediated cytotoxicity","E3_08_16",0,0,0,1,1,2.13892583407539e-47
"Tyrosine metabolism5","Tyrosine metabolism","E3_08_16",0,0,0,1,1,2.01446614938655e-50
"Allograft rejection5","Allograft rejection","E3_08_16",0,0,0,1,1,4.65149277053269e-50
"Phototransduction5","Phototransduction","E3_08_16",0,0,0,1,1,4.93430247802524e-51
"Primary immunodeficiency5","Primary immunodeficiency","E3_08_16",0,0,0,1,1,6.88352478013217e-51
"Linoleic acid metabolism5","Linoleic acid metabolism","E3_08_16",0,0,0,1,1,1.27664186620766e-50
"Pentose and glucuronate interconversions5","Pentose and glucuronate interconversions","E3_08_16",0,0,0,1,1,3.37041354895825e-50
"Graft-versus-host disease5","Graft-versus-host disease","E3_08_16",0,0,0,1,1,4.65433836042013e-51
"Intestinal immune network for IgA production5","Intestinal immune network for IgA production","E3_08_16",0,0,0,1,1,1.22317489844724e-49
"Pancreatic secretion5","Pancreatic secretion","E3_08_16",0,0,0,1,1,7.35189033926033e-47
"Complement and coagulation cascades5","Complement and coagulation cascades","E3_08_16",0,0,0,1,1,4.82222662562069e-48
"Fat digestion and absorption5","Fat digestion and absorption","E3_08_16",0,0,0,1,1,4.97869356843814e-50
"Ascorbate and aldarate metabolism5","Ascorbate and aldarate metabolism","E3_08_16",0,0,0,1,1,1.80310286785895e-51
"MicroRNAs in cancer5","MicroRNAs in cancer","E3_08_16",1,0,1,0.296728971962617,1,6.83354253325355e-42
"Asthma5","Asthma","E3_08_16",0,0,0,1,1,1.22942268521277e-50
"Maturity onset diabetes of the young5","Maturity onset diabetes of the young","E3_08_16",0,0,0,1,1,1.80310286785895e-51
"Chemical carcinogenesis - DNA adducts5","Chemical carcinogenesis - DNA adducts","E3_08_16",0,0,0,1,1,5.95473439284012e-50
"Bile secretion5","Bile secretion","E3_08_16",0,0,0,1,1,5.75348764253648e-48
"Metabolism of xenobiotics by cytochrome P4505","Metabolism of xenobiotics by cytochrome P450","E3_08_16",0,0,0,1,1,8.6562508548994e-50
"Nicotine addiction5","Nicotine addiction","E3_08_16",0,0,0,1,1,5.25775308228811e-51
"Hematopoietic cell lineage5","Hematopoietic cell lineage","E3_08_16",0,0,0,1,1,8.86283050313968e-48
"Taste transduction5","Taste transduction","E3_08_16",0,0,0,1,1,7.7019892228453e-50
"Drug metabolism - cytochrome P4505","Drug metabolism - cytochrome P450","E3_08_16",0,0,0,1,1,3.33197142124619e-49
"Autoimmune thyroid disease5","Autoimmune thyroid disease","E3_08_16",0,0,0,1,1,5.06544911504093e-51
"Steroid hormone biosynthesis5","Steroid hormone biosynthesis","E3_08_16",0,0,0,1,1,1.38909185361177e-50
"Retinol metabolism5","Retinol metabolism","E3_08_16",0,0,0,1,1,4.3764240840763e-50
"Viral protein interaction with cytokine and cytokine receptor5","Viral protein interaction with cytokine and cytokine receptor","E3_08_16",0,0,0,1,1,1.93149298188505e-49
"Staphylococcus aureus infection5","Staphylococcus aureus infection","E3_08_16",0,0,0,1,1,4.97585719216051e-50
"Cytokine-cytokine receptor interaction5","Cytokine-cytokine receptor interaction","E3_08_16",0,0,0,1,1,8.94297575364632e-44
"Neuroactive ligand-receptor interaction5","Neuroactive ligand-receptor interaction","E3_08_16",0,0,0,1,1,1.6509519046549e-42
"Olfactory transduction5","Olfactory transduction","E3_08_16",0,0,0,1,1,1.64830833917587e-49
"Herpes simplex virus 1 infection6","Herpes simplex virus 1 infection","MMEA9_C1",1,1,0,1,1,9.81954909107526e-29
"Cell cycle6","Cell cycle","MMEA9_C1",0,0,0,1,1,1.11398539750635e-37
"Endocytosis6","Endocytosis","MMEA9_C1",0,0,0,1,1,6.58813671591599e-34
"Ribosome6","Ribosome","MMEA9_C1",0,0,0,1,1,3.52160848591366e-39
"Autophagy - animal6","Autophagy - animal","MMEA9_C1",0,0,0,1,1,1.54788922790695e-39
"Protein processing in endoplasmic reticulum6","Protein processing in endoplasmic reticulum","MMEA9_C1",1,0,1,0.364801864801865,1,8.11852531670527e-39
"Huntington disease6","Huntington disease","MMEA9_C1",1,1,0,1,1,1.43538680156347e-34
"Ubiquitin mediated proteolysis6","Ubiquitin mediated proteolysis","MMEA9_C1",0,0,0,1,1,3.39336763008223e-39
"Shigellosis6","Shigellosis","MMEA9_C1",1,0,1,0.404428904428904,1,3.3268299179444e-37
"Thermogenesis6","Thermogenesis","MMEA9_C1",0,0,0,1,1,1.41477070665376e-37
"Mitophagy - animal6","Mitophagy - animal","MMEA9_C1",0,0,0,1,1,1.24426205487909e-40
"Parkinson disease6","Parkinson disease","MMEA9_C1",0,0,0,1,1,2.28995517856075e-35
"Amyotrophic lateral sclerosis6","Amyotrophic lateral sclerosis","MMEA9_C1",0,1,-1,0.546620046620047,1,1.73703110804124e-31
"Cellular senescence6","Cellular senescence","MMEA9_C1",0,0,0,1,1,8.5577351958837e-39
"Chemical carcinogenesis - reactive oxygen species6","Chemical carcinogenesis - reactive oxygen species","MMEA9_C1",0,0,0,1,1,1.90837602085493e-35
"Colorectal cancer6","Colorectal cancer","MMEA9_C1",1,0,1,0.172494172494172,1,1.44167465615671e-44
"Salmonella infection6","Salmonella infection","MMEA9_C1",0,0,0,1,1,3.90792677641691e-36
"ATP-dependent chromatin remodeling6","ATP-dependent chromatin remodeling","MMEA9_C1",0,0,0,1,1,1.09463490386644e-41
"Diabetic cardiomyopathy6","Diabetic cardiomyopathy","MMEA9_C1",0,0,0,1,1,8.09380079285541e-38
"Spliceosome6","Spliceosome","MMEA9_C1",0,0,0,1,1,7.36456244719976e-39
"Viral carcinogenesis6","Viral carcinogenesis","MMEA9_C1",0,0,0,1,1,3.3633438506292e-37
"Pathways of neurodegeneration - multiple diseases6","Pathways of neurodegeneration - multiple diseases","MMEA9_C1",1,1,0,1,1,1.27958937386627e-28
"Pancreatic cancer6","Pancreatic cancer","MMEA9_C1",0,0,0,1,1,3.5219091980158e-44
"Chronic myeloid leukemia6","Chronic myeloid leukemia","MMEA9_C1",0,0,0,1,1,1.01207029155207e-43
"Polycomb repressive complex6","Polycomb repressive complex","MMEA9_C1",1,0,1,0.195804195804196,1,6.65762244605217e-44
"Alzheimer disease6","Alzheimer disease","MMEA9_C1",0,1,-1,0.518648018648019,1,3.37087943585145e-28
"Non-alcoholic fatty liver disease6","Non-alcoholic fatty liver disease","MMEA9_C1",0,0,0,1,1,2.55677096224771e-38
"Nucleocytoplasmic transport6","Nucleocytoplasmic transport","MMEA9_C1",0,0,0,1,1,5.41484690558058e-41
"Human T-cell leukemia virus 1 infection6","Human T-cell leukemia virus 1 infection","MMEA9_C1",1,0,1,0.404428904428904,1,1.27147400506129e-37
"Nucleotide excision repair6","Nucleotide excision repair","MMEA9_C1",0,0,0,1,1,2.47240103471918e-45
"Oxidative phosphorylation6","Oxidative phosphorylation","MMEA9_C1",1,0,1,0.315850815850816,1,4.20715998177185e-40
"Renal cell carcinoma6","Renal cell carcinoma","MMEA9_C1",0,0,0,1,1,2.00035666514746e-46
"Axon guidance6","Axon guidance","MMEA9_C1",0,0,0,1,1,2.52973807242771e-37
"Endometrial cancer6","Endometrial cancer","MMEA9_C1",0,0,0,1,1,4.08187396956675e-46
"mRNA surveillance pathway6","mRNA surveillance pathway","MMEA9_C1",0,0,0,1,1,1.93169882128741e-44
"Focal adhesion6","Focal adhesion","MMEA9_C1",0,0,0,1,1,7.40576252493508e-36
"Adherens junction6","Adherens junction","MMEA9_C1",0,0,0,1,1,2.35066748229287e-44
"Prion disease6","Prion disease","MMEA9_C1",0,0,0,1,1,2.75003407021272e-34
"Lysosome6","Lysosome","MMEA9_C1",1,0,1,0.307692307692308,1,4.35935037083169e-40
"MAPK signaling pathway6","MAPK signaling pathway","MMEA9_C1",0,1,-1,0.582750582750583,1,3.87734369841704e-33
"Sphingolipid signaling pathway6","Sphingolipid signaling pathway","MMEA9_C1",0,0,0,1,1,1.67828830897452e-41
"Fanconi anemia pathway6","Fanconi anemia pathway","MMEA9_C1",0,0,0,1,1,5.00708234328542e-46
"Neurotrophin signaling pathway6","Neurotrophin signaling pathway","MMEA9_C1",0,0,0,1,1,1.61539259356595e-40
"Phosphatidylinositol signaling system6","Phosphatidylinositol signaling system","MMEA9_C1",0,0,0,1,1,1.19616068520048e-42
"Prostate cancer6","Prostate cancer","MMEA9_C1",0,0,0,1,1,1.4663890921851e-42
"Aminoacyl-tRNA biosynthesis6","Aminoacyl-tRNA biosynthesis","MMEA9_C1",0,0,0,1,1,2.11920740699e-48
"Base excision repair6","Base excision repair","MMEA9_C1",0,0,0,1,1,7.31559218468916e-46
"p53 signaling pathway6","p53 signaling pathway","MMEA9_C1",0,0,0,1,1,9.31113473507372e-45
"EGFR tyrosine kinase inhibitor resistance6","EGFR tyrosine kinase inhibitor resistance","MMEA9_C1",0,0,0,1,1,2.43427457898709e-44
"Small cell lung cancer6","Small cell lung cancer","MMEA9_C1",0,0,0,1,1,4.91348566358392e-44
"RNA degradation6","RNA degradation","MMEA9_C1",0,0,0,1,1,2.2051199082282e-45
"mTOR signaling pathway6","mTOR signaling pathway","MMEA9_C1",0,0,0,1,1,1.26877957274257e-38
"Endocrine resistance6","Endocrine resistance","MMEA9_C1",0,0,0,1,1,2.27380315761776e-44
"Lysine degradation6","Lysine degradation","MMEA9_C1",0,0,0,1,1,2.5036419210973e-46
"Viral life cycle - HIV-16","Viral life cycle - HIV-1","MMEA9_C1",0,0,0,1,1,4.42938198404437e-47
"Longevity regulating pathway6","Longevity regulating pathway","MMEA9_C1",0,0,0,1,1,2.2405693560937e-44
"Insulin resistance6","Insulin resistance","MMEA9_C1",0,0,0,1,1,2.02971696325396e-42
"Inositol phosphate metabolism6","Inositol phosphate metabolism","MMEA9_C1",0,0,0,1,1,2.03524796031578e-45
"Platinum drug resistance6","Platinum drug resistance","MMEA9_C1",0,0,0,1,1,4.4291194454891e-44
"Bacterial invasion of epithelial cells6","Bacterial invasion of epithelial cells","MMEA9_C1",0,0,0,1,1,1.4577716908058e-42
"Hepatocellular carcinoma6","Hepatocellular carcinoma","MMEA9_C1",1,0,1,0.354312354312354,1,5.50581655297029e-38
"Insulin signaling pathway6","Insulin signaling pathway","MMEA9_C1",0,0,0,1,1,3.6513346170509e-41
"Human cytomegalovirus infection6","Human cytomegalovirus infection","MMEA9_C1",1,0,1,0.3997668997669,1,4.35446674716951e-37
"Human papillomavirus infection6","Human papillomavirus infection","MMEA9_C1",0,1,-1,0.53962703962704,1,4.75626899633547e-32
"Proteoglycans in cancer6","Proteoglycans in cancer","MMEA9_C1",0,0,0,1,1,2.05009910310703e-37
"TGF-beta signaling pathway6","TGF-beta signaling pathway","MMEA9_C1",0,0,0,1,1,8.53683128370382e-42
"RNA polymerase6","RNA polymerase","MMEA9_C1",0,0,0,1,1,8.60415543969097e-48
"FoxO signaling pathway6","FoxO signaling pathway","MMEA9_C1",0,0,0,1,1,2.52689251949725e-42
"AGE-RAGE signaling pathway in diabetic complications6","AGE-RAGE signaling pathway in diabetic complications","MMEA9_C1",0,0,0,1,1,1.08422126892451e-43
"Hepatitis B6","Hepatitis B","MMEA9_C1",0,0,0,1,1,1.25343610839616e-39
"Longevity regulating pathway - multiple species6","Longevity regulating pathway - multiple species","MMEA9_C1",0,0,0,1,1,2.68096583533671e-46
"Yersinia infection6","Yersinia infection","MMEA9_C1",0,0,0,1,1,7.73678250729535e-40
"N-Glycan biosynthesis6","N-Glycan biosynthesis","MMEA9_C1",0,0,0,1,1,9.08025326720108e-47
"Non-small cell lung cancer6","Non-small cell lung cancer","MMEA9_C1",0,0,0,1,1,4.90212596150908e-44
"Rap1 signaling pathway6","Rap1 signaling pathway","MMEA9_C1",0,0,0,1,1,2.09249750214502e-37
"Choline metabolism in cancer6","Choline metabolism in cancer","MMEA9_C1",1,0,1,0.237762237762238,1,3.94729459233659e-42
"TNF signaling pathway6","TNF signaling pathway","MMEA9_C1",2,0,1.58496250072116,0.0582750582750583,1,1.28538776828722e-42
"Glioma6","Glioma","MMEA9_C1",0,0,0,1,1,2.71096858742628e-44
"Human immunodeficiency virus 1 infection6","Human immunodeficiency virus 1 infection","MMEA9_C1",0,0,0,1,1,1.12625095450017e-34
"Apoptosis6","Apoptosis","MMEA9_C1",0,0,0,1,1,4.59204684144049e-41
"AMPK signaling pathway6","AMPK signaling pathway","MMEA9_C1",1,0,1,0.276223776223776,1,7.85128261488762e-41
"Fatty acid metabolism6","Fatty acid metabolism","MMEA9_C1",0,0,0,1,1,2.77391043078994e-46
"DNA replication6","DNA replication","MMEA9_C1",0,0,0,1,1,2.92526409464776e-49
"Pathogenic Escherichia coli infection6","Pathogenic Escherichia coli infection","MMEA9_C1",0,0,0,1,1,2.51437819693485e-37
"PD-L1 expression and PD-1 checkpoint pathway in cancer6","PD-L1 expression and PD-1 checkpoint pathway in cancer","MMEA9_C1",0,0,0,1,1,1.49302014978417e-42
"Hippo signaling pathway6","Hippo signaling pathway","MMEA9_C1",0,0,0,1,1,1.67153105106378e-39
"Valine, leucine and isoleucine degradation6","Valine, leucine and isoleucine degradation","MMEA9_C1",0,0,0,1,1,2.66212482202278e-46
"Peroxisome6","Peroxisome","MMEA9_C1",0,0,0,1,1,9.12906662945899e-43
"Homologous recombination6","Homologous recombination","MMEA9_C1",0,0,0,1,1,1.0418638551911e-47
"Bladder cancer6","Bladder cancer","MMEA9_C1",0,0,0,1,1,5.11858197096387e-48
"Fluid shear stress and atherosclerosis6","Fluid shear stress and atherosclerosis","MMEA9_C1",2,0,1.58496250072116,0.0641025641025641,1,3.47390815480114e-42
"SNARE interactions in vesicular transport6","SNARE interactions in vesicular transport","MMEA9_C1",0,0,0,1,1,2.37333243119692e-48
"Autophagy - other6","Autophagy - other","MMEA9_C1",0,0,0,1,1,7.66178138465089e-49
"Proteasome6","Proteasome","MMEA9_C1",0,0,0,1,1,2.59377600176312e-47
"Protein export6","Protein export","MMEA9_C1",0,0,0,1,1,3.4626833635843e-49
"Thyroid hormone signaling pathway6","Thyroid hormone signaling pathway","MMEA9_C1",0,0,0,1,1,1.81043485178848e-42
"Amino sugar and nucleotide sugar metabolism6","Amino sugar and nucleotide sugar metabolism","MMEA9_C1",0,0,0,1,1,2.13277140229386e-47
"Nucleotide metabolism6","Nucleotide metabolism","MMEA9_C1",0,0,0,1,1,8.8552056858141e-46
"ErbB signaling pathway6","ErbB signaling pathway","MMEA9_C1",0,0,0,1,1,4.03931548902511e-45
"Thyroid cancer6","Thyroid cancer","MMEA9_C1",0,0,0,1,1,2.67686937600367e-49
"Various types of N-glycan biosynthesis6","Various types of N-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,3.39804779583521e-48
"Spinocerebellar ataxia6","Spinocerebellar ataxia","MMEA9_C1",0,0,0,1,1,3.47390815480114e-42
"Basal transcription factors6","Basal transcription factors","MMEA9_C1",0,0,0,1,1,6.13261585828551e-47
"Regulation of actin cytoskeleton6","Regulation of actin cytoskeleton","MMEA9_C1",0,0,0,1,1,6.56883152745743e-38
"Melanoma6","Melanoma","MMEA9_C1",0,0,0,1,1,1.63559772655545e-46
"Tight junction6","Tight junction","MMEA9_C1",1,0,1,0.337995337995338,1,2.93730714219345e-39
"Apoptosis - multiple species6","Apoptosis - multiple species","MMEA9_C1",1,0,1,0.129370629370629,1,1.74152296628836e-47
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis6","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","MMEA9_C1",0,0,0,1,1,2.04746373785482e-49
"Biosynthesis of nucleotide sugars6","Biosynthesis of nucleotide sugars","MMEA9_C1",0,0,0,1,1,4.15656634661694e-49
"Epithelial cell signaling in Helicobacter pylori infection6","Epithelial cell signaling in Helicobacter pylori infection","MMEA9_C1",0,0,0,1,1,3.30187124926957e-46
"Epstein-Barr virus infection6","Epstein-Barr virus infection","MMEA9_C1",0,0,0,1,1,8.17790973361719e-39
"Selenocompound metabolism6","Selenocompound metabolism","MMEA9_C1",0,0,0,1,1,4.15656634661694e-49
"Other types of O-glycan biosynthesis6","Other types of O-glycan biosynthesis","MMEA9_C1",0,0,0,1,1,2.95540998006146e-47
"Notch signaling pathway6","Notch signaling pathway","MMEA9_C1",1,0,1,0.156177156177156,1,4.96450202865488e-45
